ts,mag_0,mag_1,mag_2,extmag_0,extmag_1,extmag_2,gyro_0,gyro_1,gyro_2,gyro_temp,extgyro_0,extgyro_1,extgyro_2,fss_raw_0,fss_raw_1,fss_raw_2,fss_raw_3,fss_raw_4,fss_raw_5,fss_raw_6,fss_raw_7,fss_raw_8,fss_raw_9,fss_raw_10,fss_raw_11,fss_raw_12,fss_raw_13,fss_raw_14,fss_raw_15,fss_raw_16,fss_raw_17,fss_raw_18,fss_raw_19,fss_raw_20,fss_raw_21,fss_raw_22,fss_raw_23,st_raw_0,st_raw_1,st_raw_2,st_raw_3,st_valid_0,st_valid_1,st_valid_2,st_valid_3,status_str,ephem_suneci_0,ephem_suneci_1,ephem_suneci_2,ephem_mageci_0,ephem_mageci_1,ephem_mageci_2
1646809923,188.4894256591797,-10.06509780883789,-122.45447540283203,184.86734008789062,-17.803123474121094,-137.88783264160156,0.3121713399887085,0.16677919030189514,-0.03590992093086243,17.54764747619629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809924,193.20008850097656,-2.072719097137451,-118.33597564697266,184.98785400390625,-18.303251266479492,-136.32254028320312,0.2846413850784302,0.16680416464805603,0.019029825925827026,17.550588607788086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809925,190.06369018554688,-6.875009059906006,-124.91666412353516,185.52334594726562,-17.001863479614258,-137.74481201171875,0.3189821243286133,0.15993604063987732,0.0052935779094696045,17.550588607788086,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809926,192.4305419921875,-4.482821941375732,-123.27203369140625,185.0001983642578,-17.11894416809082,-136.5647735595703,0.30518853664398193,0.13935664296150208,0.005288273096084595,17.553529739379883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809927,189.2156524658203,-0.4464276432991028,-119.96832275390625,186.04563903808594,-16.033916473388672,-135.49977111816406,0.29173898696899414,0.1529679000377655,0.03278729319572449,17.5388240814209,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809928,190.04318237304688,-5.26109504699707,-119.98076629638672,185.15846252441406,-14.35278606414795,-137.04283142089844,0.25722622871398926,0.1324385106563568,0.0808483362197876,17.54764747619629,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809929,188.43258666992188,-2.0459587574005127,-120.79235076904297,184.62232971191406,-15.649675369262695,-135.358154296875,0.27771592140197754,0.1530928909778595,0.019024521112442017,17.553529739379883,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809930,190.81134033203125,-0.46254515647888184,-122.43772888183594,185.9376678466797,-14.069622039794922,-136.38426208496094,0.3119993209838867,0.16685417294502258,0.005282998085021973,17.55647087097168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809931,184.4486083984375,-1.2158292531967163,-119.9603500366211,184.7669677734375,-14.199911117553711,-135.5962371826172,0.2776012420654297,0.13253852725028992,0.012145817279815674,17.559412002563477,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1646809932,193.18450927734375,-0.4641943871974945,-115.8662338256836,185.92811584472656,-14.286663055419922,-133.63323974609375,0.31886744499206543,0.15311792492866516,0.032755523920059204,17.55647087097168,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
